ID,duration,wav,spk_id,wrd
MC04-Session1-array-0342,1.5,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0342.wav,MC04,BITTEN
FC02-Session2-array-0235,3.15,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0235.wav,FC02,FATE
MC01-Session1-array-0247,3.3,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0247.wav,MC01,DEER
M05-Session2-head-0190,4.81,/scratch/bchristensen/M05/Session2/wav_headMic/0190.wav,M05,JULIET
MC04-Session1-head-0467,3.88,/scratch/bchristensen/MC04/Session1/wav_headMic/0467.wav,MC04,TRAVEL IS ABOUT THE ONLY LEISURE WE HAVE
M01-Session1-head-0030,3.83,/scratch/bchristensen/M01/Session1/wav_headMic/0030.wav,M01,BUG
FC02-Session3-array-0015,3.45,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0015.wav,FC02,THE BOOKS ARE VERY EXPENSIVE
MC02-Session1-array-0023,3,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0023.wav,MC02,FEET
FC02-Session3-head-0512,3.975,/scratch/bchristensen/FC02/Session3/wav_headMic/0512.wav,FC02,MOM STRONGLY DISLIKES APPETIZERS
MC03-Session2-head-0156,2.1686875,/scratch/bchristensen/MC03/Session2/wav_headMic/0156.wav,MC03,CODE
MC04-Session1-array-0480,0.9,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0480.wav,MC04,UP
FC02-Session3-array-0054,3.15,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0054.wav,FC02,LAIR
M02-Session2-head-0182,3.53,/scratch/bchristensen/M02/Session2/wav_headMic/0182.wav,M02,DART
M05-Session2-head-0270,3.405,/scratch/bchristensen/M05/Session2/wav_headMic/0270.wav,M05,FITTING
M01-Session2_3-array-0151,2.1,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0151.wav,M01,WHOOP
FC02-Session3-head-0933,1.74,/scratch/bchristensen/FC02/Session3/wav_headMic/0933.wav,FC02,SCORE
MC02-Session2-array-0195,3.3,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0195.wav,MC02,FED
M01-Session1-head-0015,3.785,/scratch/bchristensen/M01/Session1/wav_headMic/0015.wav,M01,TIP
M02-Session2-array-0237,6.75,/scratch/bchristensen/M02/Session2/wav_arrayMic/0237.wav,M02,BEING ABLE TO DANCE CAN HELP TOO
FC02-Session3-array-0245,4.05,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0245.wav,FC02,SOME HOTELS ARE AVAILABLE NEARBY
MC02-Session1-array-0068,5.7,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0068.wav,MC02,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
M05-Session2-head-0092,3.245,/scratch/bchristensen/M05/Session2/wav_headMic/0092.wav,M05,MENU
M01-Session2_3-head-0066,11.749,/scratch/bchristensen/M01/Session2_3/wav_headMic/0066.wav,M01,TWO OTHER CASES ALSO WERE UNDER ADVISEMENT
MC04-Session1-head-0120,1.865,/scratch/bchristensen/MC04/Session1/wav_headMic/0120.wav,MC04,HORN
F03-Session3-array-0214,3.3,/scratch/bchristensen/F03/Session3/wav_arrayMic/0214.wav,F03,HELP CELEBRATE YOUR BROTHER'S SUCCESS
MC03-Session2-head-0016,3.4315625,/scratch/bchristensen/MC03/Session2/wav_headMic/0016.wav,MC03,I THINK I'M FULL OF THIS STUFF
M04-Session1-array-0124,2.55,/scratch/bchristensen/M04/Session1/wav_arrayMic/0124.wav,M04,NO
FC02-Session3-head-0090,4.095,/scratch/bchristensen/FC02/Session3/wav_headMic/0090.wav,FC02,THE LITTLE SCHOOLHOUSE STOOD EMPTY
FC03-Session3-head-0042,1.543125,/scratch/bchristensen/FC03/Session3/wav_headMic/0042.wav,FC03,TILE
FC02-Session3-head-0887,3.005,/scratch/bchristensen/FC02/Session3/wav_headMic/0887.wav,FC02,WE JUST SAT THERE GIGGLING
MC01-Session2-array-0105,1.65,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0105.wav,MC01,WIT
MC03-Session1-head-0185,1.3800625,/scratch/bchristensen/MC03/Session1/wav_headMic/0185.wav,MC03,SHOOT
F03-Session3-array-0085,1.65,/scratch/bchristensen/F03/Session3/wav_arrayMic/0085.wav,F03,GLITTER
FC02-Session3-head-0868,2.11,/scratch/bchristensen/FC02/Session3/wav_headMic/0868.wav,FC02,SABLE
MC04-Session1-head-0145,1.715,/scratch/bchristensen/MC04/Session1/wav_headMic/0145.wav,MC04,PLAY
M01-Session2_3-head-0152,4.3108125,/scratch/bchristensen/M01/Session2_3/wav_headMic/0152.wav,M01,HE WILL ALLOW A RARE LIE
F04-Session2-array-0218,5.55,/scratch/bchristensen/F04/Session2/wav_arrayMic/0218.wav,F04,TIN
F03-Session3-head-0180,1.355,/scratch/bchristensen/F03/Session3/wav_headMic/0180.wav,F03,CATCH
M03-Session2-head-0245,6.185,/scratch/bchristensen/M03/Session2/wav_headMic/0245.wav,M03,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID
F01-Session1-array-0115,1.5,/scratch/bchristensen/F01/Session1/wav_arrayMic/0115.wav,F01,FEED
MC01-Session3-head-0304,6.06,/scratch/bchristensen/MC01/Session3/wav_headMic/0304.wav,MC01,THE STAFF DESERVES A LOT OF CREDIT WORKING DOWN HERE UNDER REAL OBSTACLES
M01-Session2_3-array-0239,6,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0239.wav,M01,ALFALFA IS HEALTHY FOR YOU
M02-Session2-head-0228,7.005,/scratch/bchristensen/M02/Session2/wav_headMic/0228.wav,M02,CARL LIVES IN A LIVELY HOME
MC03-Session1-array-0425,2.7,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0425.wav,MC03,YOU WANT HIM TO DO WELL
MC03-Session1-head-0516,1.675,/scratch/bchristensen/MC03/Session1/wav_headMic/0516.wav,MC03,CAKES
M01-Session2_3-head-0060,1.8944375,/scratch/bchristensen/M01/Session2_3/wav_headMic/0060.wav,M01,ERROR
MC01-Session2-array-0220,1.95,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0220.wav,MC01,BOOT
FC02-Session2-array-0187,5.1,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0187.wav,FC02,THE TRAIN APPROACHED THE DEPOT SLOWLY
FC03-Session3-array-0181,1.35,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0181.wav,FC03,HALL
FC01-Session1-head-0149,3.3750625,/scratch/bchristensen/FC01/Session1/wav_headMic/0149.wav,FC01,KNOW
M05-Session2-head-0025,2.855,/scratch/bchristensen/M05/Session2/wav_headMic/0025.wav,M05,GALORE
MC01-Session3-head-0391,2.2550625,/scratch/bchristensen/MC01/Session3/wav_headMic/0391.wav,MC01,PANEL
FC02-Session3-array-0264,4.2,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0264.wav,FC02,DON'T DO CHARLIE'S DIRTY DISHES
MC02-Session1-head-0253,6.6,/scratch/bchristensen/MC02/Session1/wav_headMic/0253.wav,MC02,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID
M01-Session1-array-0029,2.7,/scratch/bchristensen/M01/Session1/wav_arrayMic/0029.wav,M01,DOUBLE
M04-Session2-head-0282,23.175,/scratch/bchristensen/M04/Session2/wav_headMic/0282.wav,M04,IT ALSO PROVIDES FOR FUNDS TO CLEAR SLUMS AND HELP COLLEGES BUILD DORMITORIES
FC02-Session3-head-0496,2.155,/scratch/bchristensen/FC02/Session3/wav_headMic/0496.wav,FC02,FORKS
MC04-Session2-array-0701,2.7,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0701.wav,MC04,I DON'T THINK IT'S A GOOD IDEA
M01-Session2_3-array-0258,1.8,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0258.wav,M01,PARK
MC03-Session1-head-0405,3.33,/scratch/bchristensen/MC03/Session1/wav_headMic/0405.wav,MC03,THIS IS A GOOD PLACE THOUGH SMALL
FC02-Session3-array-0102,5.55,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0102.wav,FC02,DAY AFTER DAY SOME NEW EPISODE IS REPORTED
FC03-Session3-array-0203,1.65,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0203.wav,FC03,HALL
F04-Session2-head-0054,3.815,/scratch/bchristensen/F04/Session2/wav_headMic/0054.wav,F04,URGENT
MC01-Session3-array-0079,3,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0079.wav,MC01,RISE
M04-Session2-array-0144,2.23,/scratch/bchristensen/M04/Session2/wav_arrayMic/0144.wav,M04,BAD
MC01-Session3-array-0061,2.25,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0061.wav,MC01,TWO
M04-Session2-array-0272,1.73,/scratch/bchristensen/M04/Session2/wav_arrayMic/0272.wav,M04,YES
M05-Session2-head-0106,2.695,/scratch/bchristensen/M05/Session2/wav_headMic/0106.wav,M05,THOUGH
MC03-Session1-head-0389,2.0700625,/scratch/bchristensen/MC03/Session1/wav_headMic/0389.wav,MC03,ROCK
MC01-Session2-head-0065,1.727625,/scratch/bchristensen/MC01/Session2/wav_headMic/0065.wav,MC01,SIP
FC02-Session3-head-0708,4.385,/scratch/bchristensen/FC02/Session3/wav_headMic/0708.wav,FC02,THE FAMILY REQUESTS THAT FLOWERS BE OMITTED
MC01-Session1-head-0318,4.46,/scratch/bchristensen/MC01/Session1/wav_headMic/0318.wav,MC01,THE JOB PROVIDES MANY BENEFITS
M04-Session2-head-0210,2.295,/scratch/bchristensen/M04/Session2/wav_headMic/0210.wav,M04,KNEW
MC01-Session2-head-0208,2.8074375,/scratch/bchristensen/MC01/Session2/wav_headMic/0208.wav,MC01,DILL
M02-Session2-head-0139,8.1150625,/scratch/bchristensen/M02/Session2/wav_headMic/0139.wav,M02,HE WRAPPED THE PACKAGE HASTILY
M05-Session2-head-0266,4.425,/scratch/bchristensen/M05/Session2/wav_headMic/0266.wav,M05,REEK
F03-Session2-array-0087,5.25,/scratch/bchristensen/F03/Session2/wav_arrayMic/0087.wav,F03,BOTH INJURIES WERE TO THE SAME LEG
MC02-Session2-array-0309,3.3,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0309.wav,MC02,PETE
MC02-Session2-head-0073,2.885,/scratch/bchristensen/MC02/Session2/wav_headMic/0073.wav,MC02,ZIP
MC01-Session1-head-0162,4.85,/scratch/bchristensen/MC01/Session1/wav_headMic/0162.wav,MC01,I TRIED TO TELL PEOPLE IN THE COMMUNITY
FC02-Session3-head-0469,2.935,/scratch/bchristensen/FC02/Session3/wav_headMic/0469.wav,FC02,THE SUN DIED AT NIGHT
M02-Session2-head-0117,7.515,/scratch/bchristensen/M02/Session2/wav_headMic/0117.wav,M02,THE DOLPHINS SWAM AROUND OUR BOAT
M03-Session2-head-0406,3.01,/scratch/bchristensen/M03/Session2/wav_headMic/0406.wav,M03,NOD
M02-Session2-array-0211,2.4,/scratch/bchristensen/M02/Session2/wav_arrayMic/0211.wav,M02,BITTEN
MC01-Session2-array-0025,4.35,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0025.wav,MC01,THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE
FC03-Session1-head-0102,2.17,/scratch/bchristensen/FC03/Session1/wav_headMic/0102.wav,FC03,SIP
M04-Session1-array-0080,1.8,/scratch/bchristensen/M04/Session1/wav_arrayMic/0080.wav,M04,DOWN
M04-Session2-head-0029,19.5450625,/scratch/bchristensen/M04/Session2/wav_headMic/0029.wav,M04,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE
MC03-Session1-array-0538,2.1,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0538.wav,MC03,CATCH
MC04-Session1-head-0187,1.75,/scratch/bchristensen/MC04/Session1/wav_headMic/0187.wav,MC04,DROOP
MC04-Session1-head-0644,1.93,/scratch/bchristensen/MC04/Session1/wav_headMic/0644.wav,MC04,RISE
FC03-Session2-array-0348,1.8,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0348.wav,FC03,SEVEN
FC03-Session1-array-0274,2.1,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0274.wav,FC03,SIGH
M02-Session2-array-0086,6.9,/scratch/bchristensen/M02/Session2/wav_arrayMic/0086.wav,M02,MY SISTER MADE THE FLOWERED CURTAINS
MC03-Session2-array-0030,1.2,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0030.wav,MC03,BEAT
M04-Session2-head-0158,10.83,/scratch/bchristensen/M04/Session2/wav_headMic/0158.wav,M04,I JUST TRY TO DO MY BEST
MC03-Session1-array-0556,1.35,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0556.wav,MC03,GOOSE
MC03-Session1-head-0465,1.345,/scratch/bchristensen/MC03/Session1/wav_headMic/0465.wav,MC03,KNOT
MC02-Session1-array-0268,3.15,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0268.wav,MC02,TOP
M04-Session2-head-0238,2.47,/scratch/bchristensen/M04/Session2/wav_headMic/0238.wav,M04,LOOP
MC02-Session1-array-0204,2.4,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0204.wav,MC02,BAD
MC02-Session1-array-0375,3.15,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0375.wav,MC02,PIT
M01-Session2_3-array-0063,2.4,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0063.wav,M01,ROCK
F01-Session1-head-0041,1.1120625,/scratch/bchristensen/F01/Session1/wav_headMic/0041.wav,F01,RAVE
M04-Session2-array-0101,2.41,/scratch/bchristensen/M04/Session2/wav_arrayMic/0101.wav,M04,HORN
MC04-Session2-array-0868,1.2,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0868.wav,MC04,PILL
F03-Session3-array-0137,4.35,/scratch/bchristensen/F03/Session3/wav_arrayMic/0137.wav,F03,CRITICAL EQUIPMENT NEEDS PROPER MAINTENANCE
M04-Session2-array-0096,2.1,/scratch/bchristensen/M04/Session2/wav_arrayMic/0096.wav,M04,GLOW
MC02-Session1-head-0230,3.065,/scratch/bchristensen/MC02/Session1/wav_headMic/0230.wav,MC02,EXPLORE
MC01-Session2-head-0021,1.238125,/scratch/bchristensen/MC01/Session2/wav_headMic/0021.wav,MC01,MUSH
M03-Session2-head-0394,2.65,/scratch/bchristensen/M03/Session2/wav_headMic/0394.wav,M03,VICTOR
F04-Session2-head-0092,2.325,/scratch/bchristensen/F04/Session2/wav_headMic/0092.wav,F04,FAT
MC01-Session2-array-0058,2.25,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0058.wav,MC01,NEST
FC02-Session3-head-0537,2.235,/scratch/bchristensen/FC02/Session3/wav_headMic/0537.wav,FC02,ADD
MC04-Session1-array-0109,4.05,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0109.wav,MC04,YET HE STILL THINKS AS SWIFTLY AS EVER
M03-Session2-head-0332,3.48,/scratch/bchristensen/M03/Session2/wav_headMic/0332.wav,M03,DARK
FC02-Session3-head-0028,2.4050625,/scratch/bchristensen/FC02/Session3/wav_headMic/0028.wav,FC02,BLOAT
MC04-Session1-head-0464,1.79,/scratch/bchristensen/MC04/Session1/wav_headMic/0464.wav,MC04,SIERRA
MC03-Session1-array-0503,3.3,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0503.wav,MC03,THE WAIT FOR WORK CAN BE VERY LONG
M02-Session1-head-0174,4.9835625,/scratch/bchristensen/M02/Session1/wav_headMic/0174.wav,M02,THEY CARRIED ME OFF ON THE STRETCHER
MC01-Session2-head-0033,0.979,/scratch/bchristensen/MC01/Session2/wav_headMic/0033.wav,MC01,CART
FC03-Session2-array-0047,1.35,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0047.wav,FC03,NED
F04-Session1-array-0039,1.2,/scratch/bchristensen/F04/Session1/wav_arrayMic/0039.wav,F04,GROW
F03-Session3-array-0115,1.65,/scratch/bchristensen/F03/Session3/wav_arrayMic/0115.wav,F03,RIP
FC02-Session2-array-0143,3.3,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0143.wav,FC02,SPRINKLE
MC04-Session2-array-0713,1.5,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0713.wav,MC04,LENDER
F04-Session2-head-0124,2.08,/scratch/bchristensen/F04/Session2/wav_headMic/0124.wav,F04,HITTING
MC01-Session2-array-0341,3.75,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0341.wav,MC01,THOSE PEOPLE ARE MUCH QUICKER THAN I AM
MC01-Session2-array-0276,3.3,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0276.wav,MC01,THE RESULTS WERE VERY DISAPPOINTING
M01-Session2_3-head-0195,1.991375,/scratch/bchristensen/M01/Session2_3/wav_headMic/0195.wav,M01,AT
F04-Session2-head-0075,2.8,/scratch/bchristensen/F04/Session2/wav_headMic/0075.wav,F04,HEM
MC03-Session2-array-0090,1.35,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0090.wav,MC03,HASH
MC03-Session2-head-0061,3.3095,/scratch/bchristensen/MC03/Session2/wav_headMic/0061.wav,MC03,IT WAS VERY POPULAR WITH OUR FANS
M05-Session2-head-0064,2.665,/scratch/bchristensen/M05/Session2/wav_headMic/0064.wav,M05,FLOOR
MC03-Session1-array-0464,1.5,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0464.wav,MC03,ROMEO
F04-Session2-head-0115,9.7050625,/scratch/bchristensen/F04/Session2/wav_headMic/0115.wav,F04,IT ALSO PROVIDES FOR FUNDS TO CLEAR SLUMS AND HELP COLLEGES BUILD DORMITORIES
FC01-Session1-array-0140,4.65,/scratch/bchristensen/FC01/Session1/wav_arrayMic/0140.wav,FC01,WE GATHERED SHELLS ON THE BEACH
M01-Session2_3-head-0276,1.8695,/scratch/bchristensen/M01/Session2_3/wav_headMic/0276.wav,M01,MUSH
FC01-Session1-head-0112,3.0750625,/scratch/bchristensen/FC01/Session1/wav_headMic/0112.wav,FC01,SLIP
MC01-Session3-head-0129,4.12,/scratch/bchristensen/MC01/Session3/wav_headMic/0129.wav,MC01,LOOK FOR POCKETS OF BLACK SAND
MC01-Session2-head-0189,1.972375,/scratch/bchristensen/MC01/Session2/wav_headMic/0189.wav,MC01,LEAK
MC04-Session1-head-0512,1.4349375,/scratch/bchristensen/MC04/Session1/wav_headMic/0512.wav,MC04,WISE
F03-Session1-array-0174,3.9,/scratch/bchristensen/F03/Session1/wav_arrayMic/0174.wav,F03,WHY YELL OR WORRY OVER SILLY ITEMS
MC03-Session2-head-0168,2.95875,/scratch/bchristensen/MC03/Session2/wav_headMic/0168.wav,MC03,THE JOB ALSO COVERS A NUMBER OF OTHER ITEMS
M05-Session2-head-0165,11.7,/scratch/bchristensen/M05/Session2/wav_headMic/0165.wav,M05,IT EVENTUALLY BECAME A RATHER PROUD CLAIM
MC03-Session1-array-0231,1.8,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0231.wav,MC03,URGENT
FC02-Session3-head-0117,1.935,/scratch/bchristensen/FC02/Session3/wav_headMic/0117.wav,FC02,THORN
FC03-Session1-head-0115,4.61,/scratch/bchristensen/FC03/Session1/wav_headMic/0115.wav,FC03,YET HE STILL THINKS AS SWIFTLY AS EVER
MC04-Session1-head-0602,3.195,/scratch/bchristensen/MC04/Session1/wav_headMic/0602.wav,MC04,SUDDENLY MY REFLEXES ARE GONE
M05-Session2-head-0055,9.0600625,/scratch/bchristensen/M05/Session2/wav_headMic/0055.wav,M05,WHY YELL OR WORRY OVER SILLY ITEMS
MC03-Session1-array-0431,3.3,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0431.wav,MC03,NOBODY REALLY EXPECTS TO EVACUATE
FC03-Session1-head-0284,1.79,/scratch/bchristensen/FC03/Session1/wav_headMic/0284.wav,FC03,SEVEN
MC02-Session1-head-0202,3.23,/scratch/bchristensen/MC02/Session1/wav_headMic/0202.wav,MC02,ROOT
M03-Session2-head-0236,2.51,/scratch/bchristensen/M03/Session2/wav_headMic/0236.wav,M03,FATE
FC03-Session3-head-0151,0.997625,/scratch/bchristensen/FC03/Session3/wav_headMic/0151.wav,FC03,SHORT
FC02-Session3-head-0821,3.15,/scratch/bchristensen/FC02/Session3/wav_headMic/0821.wav,FC02,I SAW HIM A FEW WEEKS LATER
MC03-Session2-head-0192,4.6613125,/scratch/bchristensen/MC03/Session2/wav_headMic/0192.wav,MC03,THE LEGISLATURE MET TO JUDGE THE STATE OF PUBLIC EDUCATION
M03-Session2-head-0188,2.385,/scratch/bchristensen/M03/Session2/wav_headMic/0188.wav,M03,TILE
M04-Session2-array-0070,1.73,/scratch/bchristensen/M04/Session2/wav_arrayMic/0070.wav,M04,FEET
MC01-Session2-head-0039,2.8074375,/scratch/bchristensen/MC01/Session2/wav_headMic/0039.wav,MC01,THIS IS A PERIOD OF TRANSITION FOR ME
M04-Session1-array-0046,2.7,/scratch/bchristensen/M04/Session1/wav_arrayMic/0046.wav,M04,STORM
FC02-Session3-head-0442,2.11,/scratch/bchristensen/FC02/Session3/wav_headMic/0442.wav,FC02,FIVE
MC04-Session1-head-0364,1.75,/scratch/bchristensen/MC04/Session1/wav_headMic/0364.wav,MC04,FITTING
M05-Session2-head-0084,2.54,/scratch/bchristensen/M05/Session2/wav_headMic/0084.wav,M05,GNAW
MC02-Session1-array-0206,3.3,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0206.wav,MC02,DOT
MC01-Session3-array-0202,5.55,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0202.wav,MC01,CHOCOLATE AND ROSES NEVER FAIL AS A ROMANTIC GIFT
FC02-Session3-head-0190,2.005,/scratch/bchristensen/FC02/Session3/wav_headMic/0190.wav,FC02,NED
FC02-Session3-head-0874,1.87,/scratch/bchristensen/FC02/Session3/wav_headMic/0874.wav,FC02,NEAT
F04-Session2-array-0133,3.75,/scratch/bchristensen/F04/Session2/wav_arrayMic/0133.wav,F04,PRETTY
FC03-Session2-array-0389,2.4,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0389.wav,FC03,ZERO
M01-Session2_3-array-0222,4.95,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0222.wav,M01,I EXPECT WE'LL BOUNCE BACK THIS WEEK
FC03-Session2-head-0009,4.99,/scratch/bchristensen/FC03/Session2/wav_headMic/0009.wav,FC03,PEOPLE WHO VALUE THEMSELVES ARE LIFE'S WINNERS
M01-Session2_3-array-0050,2.55,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0050.wav,M01,SUIT
FC03-Session2-head-0131,2.02,/scratch/bchristensen/FC03/Session2/wav_headMic/0131.wav,FC03,GEESE
FC01-Session1-array-0113,5.7,/scratch/bchristensen/FC01/Session1/wav_arrayMic/0113.wav,FC01,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY
FC02-Session3-array-0843,2.85,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0843.wav,FC02,REACH
MC01-Session3-head-0051,2.4,/scratch/bchristensen/MC01/Session3/wav_headMic/0051.wav,MC01,BEAST
MC01-Session2-array-0206,2.1,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0206.wav,MC01,EAT
M04-Session2-array-0182,4.75,/scratch/bchristensen/M04/Session2/wav_arrayMic/0182.wav,M04,HE WILL ALLOW A RARE LIE
FC01-Session1-array-0050,3.45,/scratch/bchristensen/FC01/Session1/wav_arrayMic/0050.wav,FC01,JAGGED
F03-Session3-head-0146,1.295,/scratch/bchristensen/F03/Session3/wav_headMic/0146.wav,F03,YES
MC04-Session2-array-0817,1.2,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0817.wav,MC04,SELL
M01-Session1-head-0082,3.41,/scratch/bchristensen/M01/Session1/wav_headMic/0082.wav,M01,STORM
M05-Session1-array-0012,3.018625,/scratch/bchristensen/M05/Session1/wav_arrayMic/0012.wav,M05,SPARK
M02-Session1-head-0210,4.602125,/scratch/bchristensen/M02/Session1/wav_headMic/0210.wav,M02,YOU'RE USED TO BEING ON THE FIELD
FC02-Session3-array-0411,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0411.wav,FC02,FIT
F03-Session3-array-0197,3.6,/scratch/bchristensen/F03/Session3/wav_arrayMic/0197.wav,F03,BEING ABLE TO DANCE CAN HELP TOO
MC01-Session3-head-0030,3.04,/scratch/bchristensen/MC01/Session3/wav_headMic/0030.wav,MC01,TENDER
M05-Session1-array-0010,15.3251875,/scratch/bchristensen/M05/Session1/wav_arrayMic/0010.wav,M05,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT
MC02-Session2-array-0015,3.9,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0015.wav,MC02,SIERRA
MC03-Session2-array-0255,1.65,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0255.wav,MC03,FULL
M03-Session2-head-0271,4.35,/scratch/bchristensen/M03/Session2/wav_headMic/0271.wav,M03,I EXPECT WE'LL BOUNCE BACK THIS WEEK
MC04-Session1-array-0489,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0489.wav,MC04,WICKED
FC03-Session1-head-0067,2.095,/scratch/bchristensen/FC03/Session1/wav_headMic/0067.wav,FC03,GLOW
FC02-Session2-array-0041,1.95,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0041.wav,FC02,TRAIT
FC02-Session3-head-0126,3.535,/scratch/bchristensen/FC02/Session3/wav_headMic/0126.wav,FC02,STUDENTS WATCHED AS HE GOT OUT
FC02-Session3-array-0199,4.2,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0199.wav,FC02,A GOOD ATTITUDE IS UNBEATABLE
MC01-Session2-array-0115,2.4,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0115.wav,MC01,ONE
MC02-Session2-array-0260,3.3,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0260.wav,MC02,GEESE
MC01-Session3-head-0362,2.12,/scratch/bchristensen/MC01/Session3/wav_headMic/0362.wav,MC01,PHONE
M04-Session2-array-0159,2.24,/scratch/bchristensen/M04/Session2/wav_arrayMic/0159.wav,M04,PAD
MC02-Session2-array-0229,2.85,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0229.wav,MC02,STEAK
